departamento,provincia,municipio,localidad,recinto,mesa,inscritos_2019,inscritos_2020,cc_2019,fpv_2019,mts_2019,ucs_2019,mas_2019,x21f_2019,pdc_2019,mnr_2019,pan_2019,creemos_2020,mas_2020,fpv_2020,pan_2020,cc_2020
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Club De Leones (Básico Y Medio),61024,231,220,90,0,0,0,51,3,31,1,4,2,116,4,4,32
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61026,221,220,88,0,0,0,68,2,24,1,2,2,117,2,0,32
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61029,223,220,93,0,1,0,59,5,21,1,1,1,104,7,1,41
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61030,219,221,56,0,0,1,76,1,28,1,3,7,120,3,2,24
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61031,226,220,82,1,0,0,68,2,23,1,2,6,92,0,0,77
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61032,215,220,83,0,0,1,61,3,20,1,1,5,112,7,1,60
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61033,229,220,101,0,0,1,67,2,16,0,1,7,101,4,0,62
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61035,222,220,60,0,3,1,70,1,28,0,1,20,46,6,0,97
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61036,225,220,69,1,0,1,82,5,24,2,1,15,47,6,0,107
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61037,223,220,76,1,0,0,72,3,32,3,0,17,52,4,0,113
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61038,227,220,79,0,0,0,70,2,29,1,1,47,50,1,3,64
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61039,221,220,79,1,0,0,66,9,29,2,0,19,70,8,0,87
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61040,224,220,90,0,0,1,42,2,15,0,1,16,61,5,0,86
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61041,222,220,76,0,0,1,55,2,25,2,0,14,59,5,2,101
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61042,220,220,81,2,4,0,56,3,18,2,0,5,48,2,1,106
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Juana Azurduy De Padilla (Yacuiba),61043,225,220,86,0,0,0,64,4,22,1,0,13,50,1,0,118
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Liceo Gran Chaco,61045,228,220,89,1,1,0,61,3,16,4,2,9,67,7,0,101
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Liceo Gran Chaco,61046,228,220,83,1,0,0,74,2,17,2,0,9,53,1,1,123
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Liceo Gran Chaco,61047,227,220,80,1,0,0,76,4,20,1,2,19,54,1,0,108
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Liceo Gran Chaco,61048,220,220,80,1,0,1,71,4,13,2,2,16,46,2,0,112
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Liceo Gran Chaco,61049,231,220,77,2,2,0,74,4,21,2,0,20,74,5,0,80
Tarija,Gran Chaco,Yacuiba,Yacuiba,U.E. Liceo Gran Chaco,61050,217,220,70,1,2,1,53,2,19,5,4,9,62,2,2,94
Potosí,Alonso de Ibáñez,Sacaca,Cachari,U.E. Qachari,51575,237,220,0,0,0,0,233,2,1,0,0,0,185,2,0,0
Potosí,Alonso de Ibáñez,Caripuyo,Caripuyo,Esc. Eduardo Avaroa,51579,218,220,5,4,3,1,141,0,13,0,0,0,188,0,0,7
Potosí,Alonso de Ibáñez,Caripuyo,Caripuyo,Esc. Eduardo Avaroa,51580,220,220,14,2,2,3,116,3,8,3,0,1,187,1,1,4
Potosí,Alonso de Ibáñez,Caripuyo,Caripuyo,Esc. Eduardo Avaroa,51581,224,220,15,0,2,4,129,2,6,1,1,0,177,2,2,2
Potosí,Alonso de Ibáñez,Caripuyo,Cotaña,Esc. Cotana,51583,213,220,0,2,1,1,155,5,8,1,1,0,187,7,0,0
Potosí,Alonso de Ibáñez,Caripuyo,Huañachaca,Esc. Huanachaca,51585,158,151,2,2,0,1,109,3,9,0,0,0,126,0,2,0
Potosí,Alonso de Ibáñez,Caripuyo,Huanacoma,Esc. Huanacoma,51588,215,220,8,4,3,1,130,4,7,7,1,0,186,0,0,2
Potosí,Alonso de Ibáñez,Caripuyo,Huanacoma,Esc. Huanacoma,51589,199,204,8,4,1,1,136,2,11,1,1,0,175,1,0,2
Potosí,Alonso de Ibáñez,Caripuyo,Juntavi,Esc. Juntavi,51594,215,220,0,4,2,0,160,2,16,1,0,1,206,2,0,0
Potosí,Alonso de Ibáñez,Caripuyo,Queñuani,U.E. Queñuani,51599,211,220,4,1,4,2,145,2,29,1,0,1,164,0,2,4
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Antofagasta,51600,239,220,83,3,0,1,79,10,17,1,4,1,163,0,1,9
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Antofagasta,51601,235,220,71,0,1,2,80,10,21,0,3,1,159,0,1,16
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Antofagasta,51603,219,220,55,2,0,1,86,10,16,4,5,2,167,1,4,4
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Antofagasta,51606,218,220,50,0,1,0,98,8,16,1,2,0,196,3,2,0
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Antofagasta,51608,222,220,52,0,0,3,106,6,8,1,3,2,166,7,1,4
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51611,216,220,37,0,1,1,94,8,22,1,1,1,172,0,3,8
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51613,215,220,41,1,3,0,94,6,16,0,2,0,186,1,0,1
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51614,220,220,39,1,1,0,108,10,19,1,3,1,175,2,1,2
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51618,223,220,28,0,0,1,107,8,25,1,1,0,201,5,0,0
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51620,228,219,40,0,2,1,107,5,24,2,3,0,189,5,1,2
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51621,221,220,47,1,3,2,96,6,24,0,2,0,65,4,0,70
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51622,220,220,35,0,3,4,98,7,25,0,2,3,82,7,0,85
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51623,219,220,37,1,1,0,88,5,32,2,1,3,93,8,0,72
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51624,220,220,38,0,3,4,92,8,22,3,2,2,101,6,2,71
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51625,225,220,44,0,4,1,89,13,26,0,3,8,88,2,4,75
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51626,221,220,26,0,1,0,120,9,21,2,1,3,81,6,2,79
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51627,224,220,43,0,4,1,107,8,21,2,0,3,119,7,4,42
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51628,224,220,43,0,1,1,120,3,17,2,2,2,118,7,1,52
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51629,227,220,33,1,2,0,114,3,30,1,3,2,103,3,3,58
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51630,233,220,33,0,1,0,120,4,21,1,1,2,120,4,0,48
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51631,236,220,33,0,1,0,112,9,36,2,1,6,117,9,1,46
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51632,240,220,32,1,0,1,109,8,38,2,2,2,127,11,3,49
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 26 de Agosto,51633,227,220,34,1,1,0,110,7,31,1,4,5,123,8,2,45
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51634,226,220,75,1,3,1,74,3,14,1,3,3,119,5,2,45
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51635,227,220,82,0,0,0,77,5,16,2,0,0,116,7,0,41
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51636,224,220,70,2,0,1,100,5,13,0,2,6,110,6,1,56
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51637,224,220,77,0,4,1,68,4,12,1,3,3,142,3,3,35
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51638,222,220,82,2,3,1,70,3,17,0,1,1,121,4,1,50
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51639,222,220,88,1,0,1,67,8,17,4,3,6,118,5,4,38
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51640,223,220,55,0,2,1,95,7,17,1,4,2,119,3,2,41
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51641,214,220,81,0,0,1,73,6,11,1,2,3,108,7,2,49
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51642,223,220,86,0,0,1,80,5,10,2,4,3,127,9,1,42
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51643,229,220,78,2,4,3,63,3,25,1,0,3,81,4,1,94
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51644,225,220,89,0,0,1,70,4,14,3,3,4,64,2,1,104
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. 7 de Noviembre,51645,225,220,70,0,0,2,64,10,13,0,1,2,71,3,2,88
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Maria Rita Romano,51647,218,220,35,0,0,1,104,5,18,0,3,2,73,6,0,94
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Maria Rita Romano,51648,223,220,53,0,0,1,94,4,17,1,2,3,67,5,4,94
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Maria Rita Romano,51649,225,220,40,0,2,1,95,5,30,1,2,6,110,2,4,40
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Maria Rita Romano,51650,218,220,42,0,2,0,106,4,16,0,3,7,117,2,0,44
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Maria Rita Romano,51651,219,220,41,1,1,2,101,8,22,0,4,3,106,7,2,48
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Maria Rita Romano,51652,218,220,38,0,2,0,100,9,16,1,2,1,110,7,3,59
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Maria Rita Romano,51653,222,220,46,0,0,4,95,5,26,2,0,3,107,7,1,61
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Maria Rita Romano,51654,228,220,54,0,0,2,100,5,19,1,0,0,79,2,1,96
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Maria Rita Romano,51655,218,220,58,2,2,1,85,7,25,0,2,4,53,6,0,113
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51657,219,220,83,0,2,2,72,2,12,0,3,1,84,2,0,85
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51658,213,220,81,0,2,0,56,5,10,2,5,6,78,4,0,94
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51659,219,220,78,2,0,0,68,9,12,1,2,2,57,6,0,107
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51660,225,220,74,0,0,0,73,7,14,0,3,3,73,5,1,95
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51661,208,220,68,0,0,0,77,11,12,4,1,3,75,5,3,83
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51662,220,220,86,0,0,0,61,7,20,0,1,4,96,5,2,79
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51663,218,220,85,0,2,0,70,6,11,0,1,2,95,7,2,67
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51664,219,220,71,0,1,1,86,4,11,1,1,6,72,7,3,73
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51665,213,220,71,1,2,1,69,8,14,1,3,6,85,5,1,79
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51666,226,220,92,1,0,1,72,8,12,2,2,2,90,4,2,78
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51668,219,220,90,0,0,0,75,4,7,2,5,1,121,7,1,41
Potosí,Sud Chichas,Tupiza,Tupiza,Ins. Tec. José Luis San Juan Garcia,51669,216,220,101,1,0,0,60,4,10,0,2,1,124,9,0,39
Potosí,Sud Chichas,Tupiza,Tupiza,Veterinaria Sub Sede UATF,51671,235,220,74,0,0,0,88,4,18,1,4,6,111,4,3,46
Potosí,Sud Chichas,Tupiza,Tupiza,Veterinaria Sub Sede UATF,51672,212,220,65,1,0,0,81,7,13,0,5,4,115,5,3,50
Potosí,Sud Chichas,Tupiza,Tupiza,Veterinaria Sub Sede UATF,51673,213,220,53,5,0,1,83,4,13,0,3,7,103,4,2,43
Potosí,Sud Chichas,Tupiza,Tupiza,Veterinaria Sub Sede UATF,51674,211,220,70,0,1,2,68,14,19,0,1,2,110,7,1,50
Potosí,Sud Chichas,Tupiza,Tupiza,Veterinaria Sub Sede UATF,51675,209,220,60,0,0,1,88,8,11,1,2,1,128,4,1,38
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Bolivia de Tupiza,51677,239,220,39,1,5,2,108,7,36,0,2,1,94,1,3,83
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Bolivia de Tupiza,51678,236,220,40,1,1,2,114,3,33,0,2,1,98,11,1,64
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Bolivia de Tupiza,51679,228,220,34,0,2,0,120,7,22,1,1,1,79,2,3,55
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Bolivia de Tupiza,51680,229,220,49,3,2,1,99,9,24,1,3,0,117,2,2,53
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Bolivia de Tupiza,51681,217,220,31,2,1,2,107,8,14,3,1,1,108,8,4,54
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Bolivia de Tupiza,51682,214,220,47,1,1,1,99,9,11,0,1,4,89,5,4,69
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Bolivia de Tupiza,51683,211,220,32,1,0,0,106,7,18,3,2,4,144,8,1,27
Potosí,Sud Chichas,Tupiza,Tupiza,Esc. Villa Fatima Andres De Santa Cruz,51686,215,220,63,1,3,1,75,8,23,4,0,2,143,4,3,25
Potosí,Sud Chichas,Tupiza,Tupiza,Esc. Villa Fatima Andres De Santa Cruz,51689,217,220,45,1,1,1,87,4,28,2,2,6,65,1,1,93
Potosí,Sud Chichas,Tupiza,Tupiza,Esc. Villa Fatima Andres De Santa Cruz,51690,226,220,49,1,2,1,106,7,23,1,3,5,74,6,1,93
Potosí,Sud Chichas,Tupiza,Tupiza,Esc. Villa Fatima Andres De Santa Cruz,51691,215,220,55,0,2,1,98,3,17,0,1,1,69,4,0,101
Potosí,Sud Chichas,Tupiza,Tupiza,Esc. Villa Fatima Andres De Santa Cruz,51692,220,220,61,1,0,2,86,2,21,0,2,5,62,5,0,109
Potosí,Sud Chichas,Tupiza,Tupiza,Esc. Villa Fatima Andres De Santa Cruz,51694,235,220,47,1,1,1,98,6,25,3,7,3,85,5,0,94
Potosí,Sud Chichas,Tupiza,Tupiza,Esc. Villa Fatima Andres De Santa Cruz,51695,234,220,52,0,1,2,105,9,26,0,3,2,74,5,1,89
Potosí,Sud Chichas,Tupiza,Tupiza,Esc. Villa Fatima Andres De Santa Cruz,51696,234,220,43,1,1,1,105,9,24,2,1,1,77,5,0,105
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Paul Harris De Palala,51698,229,220,35,0,1,2,123,7,22,1,3,1,75,5,1,99
Potosí,Sud Chichas,Tupiza,Tupiza,U. E. Genoveva Ríos,51701,205,220,17,1,0,0,114,3,28,1,3,3,109,7,0,57
Potosí,Sud Chichas,Tupiza,Tocloca,U. E. Tocloca,51704,201,220,10,1,0,1,128,4,7,0,1,6,85,8,0,78
Potosí,Sud Chichas,Tupiza,Esmoraca,U. E. Simón Bolívar de Esmoraca,51707,213,220,10,2,0,0,133,3,20,3,2,3,91,5,5,69
Potosí,Sud Chichas,Tupiza,Suipacha,U. E. Suipacha,51709,216,220,6,1,1,1,132,7,12,3,1,2,114,6,3,45
Potosí,Sud Chichas,Tupiza,Suipacha,U. E. Suipacha,51710,213,220,7,1,1,1,111,6,11,2,2,3,117,8,1,54
Potosí,Sud Chichas,Tupiza,Suipacha,U. E. Suipacha,51711,208,220,7,3,0,0,128,9,5,1,0,2,100,11,0,56
Potosí,Sud Chichas,Tupiza,Chuquiago,U. E. Chuquiago,51715,210,220,8,0,2,0,127,2,9,0,1,3,106,4,3,55
Potosí,Sud Chichas,Tupiza,Villa Pacheco,U. E. Gregorio Pacheco,51718,174,174,5,1,2,0,127,5,6,0,1,2,81,6,1,53
Potosí,Sud Chichas,Tupiza,Reynecillas,U. E. Reynecillas,51719,196,220,13,1,0,0,131,3,2,0,2,1,118,6,2,45
Potosí,Sud Chichas,Tupiza,Quiriza,U. E. Jose Luis San Juan Garcia de Quiriza,51721,213,220,4,0,2,0,159,2,15,0,0,2,143,5,1,43
Potosí,Sud Chichas,Tupiza,Espicaya,U. E. Espicaya,51722,206,220,7,1,1,1,107,6,26,0,2,3,125,5,0,44
Potosí,Sud Chichas,Tupiza,Chaco Pampa,U. E. Chacopampa,51723,220,220,4,0,0,0,145,4,8,0,0,4,121,9,1,27
Potosí,Sud Chichas,Tupiza,San José de Pampa Grande,U. E. Gral. Rufino Carrasco,51726,222,220,4,2,5,0,148,2,14,1,1,2,128,3,1,41
Potosí,Sud Chichas,Tupiza,Oploca,U. E. Juana Azurduy De Padilla,51732,220,218,28,4,3,1,117,2,14,10,5,1,155,2,2,13
Potosí,Sud Chichas,Tupiza,Salo,U. E. San Juan Salo,51734,225,220,5,1,0,0,168,2,11,0,5,4,128,2,1,8
Potosí,Sud Chichas,Tupiza,Río Blanco (Oploca),U. E. Río Blanco,51736,170,184,0,0,1,0,112,2,9,1,2,5,106,4,2,13
Potosí,Sud Chichas,Tupiza,Mochara,U. E. Mochara,51737,240,220,3,1,1,1,187,2,7,1,1,0,127,3,0,7
Potosí,Sud Chichas,Atocha,Atocha,Coleg. Gregorio Pacheco,51750,217,220,46,1,0,0,109,7,20,0,3,1,136,5,2,4
Potosí,Sud Chichas,Atocha,Atocha,Esc. Eduardo Avaroa,51756,223,220,38,2,1,1,110,10,13,1,3,29,117,7,3,16
Potosí,Sud Chichas,Atocha,Atocha,Esc. Eduardo Avaroa,51757,224,202,43,2,1,0,108,7,17,0,3,24,105,7,9,17
Potosí,Sud Chichas,Atocha,Portugalete,Esc. Portugalete,51770,225,220,6,0,2,1,178,1,13,0,0,3,157,5,0,7
Potosí,Sud Chichas,Atocha,Portugalete,Esc. Portugalete,51771,162,162,6,0,0,2,125,1,13,1,0,2,116,4,1,7
Potosí,Sud Chichas,Atocha,Santa Barbara,Col. Chorolque,51775,227,220,20,0,1,1,154,4,13,2,5,0,113,7,1,67
Potosí,Sud Chichas,Atocha,Santa Barbara,Col. Chorolque,51776,228,220,16,0,5,0,153,8,10,0,2,5,115,5,1,54
Potosí,Sud Chichas,Atocha,San Vicente,Esc. Julio Urquieta,51780,222,220,19,0,3,0,140,2,20,0,5,2,106,6,0,50
Potosí,Sud Chichas,Atocha,San Vicente,Esc. Julio Urquieta,51781,231,220,24,0,1,1,141,4,28,0,0,1,125,4,3,33
Potosí,Nor Lipez,Colcha K,"Colcha ""K""",U.E. Eduardo Abaroa- 296 - Colcha K,51784,235,220,43,0,2,0,61,2,21,0,2,0,131,3,1,33
Potosí,Nor Lipez,Colcha K,"Colcha ""K""",U.E. Eduardo Abaroa- 296 - Colcha K,51785,226,220,33,0,3,0,70,2,24,0,1,3,142,5,0,33
Potosí,Nor Lipez,Colcha K,San Cristobal,U.E. Ricardo Rodriguez,51788,231,220,43,2,1,1,88,4,55,3,4,3,155,8,1,20
Potosí,Nor Lipez,Colcha K,San Cristobal,U.E. Ricardo Rodriguez,51789,230,220,35,2,2,2,91,3,48,1,2,1,153,5,1,24
Potosí,Nor Lipez,Colcha K,San Cristobal,U.E. Ricardo Rodriguez,51790,231,220,51,2,1,2,81,1,54,0,3,2,140,3,5,32
Potosí,Nor Lipez,Colcha K,San Cristobal,U.E. Ricardo Rodriguez,51792,230,220,43,1,1,0,78,4,63,0,2,1,151,4,4,17
Potosí,Nor Lipez,Colcha K,San Cristobal,U.E. Ricardo Rodriguez,51793,233,220,35,1,1,0,87,6,71,1,5,1,161,4,2,23
Potosí,Nor Lipez,Colcha K,"Culpina ""K""",U.E. Eduardo Abaroa - 300 - Culpina K,51798,226,220,56,1,1,1,50,1,75,1,2,0,180,2,2,11
Potosí,Nor Lipez,Colcha K,"Culpina ""K""",U.E. Eduardo Abaroa - 300 - Culpina K,51799,243,220,40,2,3,4,63,7,87,2,0,0,165,3,3,12
Potosí,Nor Lipez,Colcha K,Río Grande,U.E. Nuevo Amanecer,51800,230,220,50,2,1,4,121,8,25,0,1,1,169,1,3,22
Potosí,Nor Lipez,Colcha K,Río Grande,U.E. Nuevo Amanecer,51801,233,235,57,1,0,2,116,9,19,0,0,3,184,3,3,12
Potosí,Nor Lipez,Colcha K,Soniquera,U.E. Antofagasta,51811,223,218,41,4,3,2,64,21,52,0,1,1,59,2,4,41
Potosí,Nor Lipez,Colcha K,Villa Mar,U.E. Eduardo Abaroa de Villa Mar,51816,227,220,26,2,4,1,94,5,52,1,0,0,102,7,3,25
Potosí,Nor Lipez,Colcha K,Pozo Cavado,U.E. Tomas Frias,51817,216,220,4,1,3,1,114,16,27,1,4,0,125,3,3,16
Potosí,Jose Maria Linares,Puna (Villa Talavera),Otavi,U.E. Otavi Simon Bolivar,51880,215,220,10,3,0,1,106,3,17,1,1,3,95,11,3,37
Potosí,Jose Maria Linares,Puna (Villa Talavera),Kepallo,U.E. Mariscal Andres De Santa Cruz de Kepallo,51882,216,220,5,2,3,0,118,2,30,1,0,4,100,11,3,41
Potosí,Jose Maria Linares,Puna (Villa Talavera),Kepallo,U.E. Mariscal Andres De Santa Cruz de Kepallo,51883,218,220,17,1,8,0,113,4,22,0,2,3,102,8,2,53
Potosí,Jose Maria Linares,Puna (Villa Talavera),Kepallo,U.E. Mariscal Andres De Santa Cruz de Kepallo,51884,165,167,13,2,3,0,77,2,13,0,1,2,76,5,2,35
Potosí,Jose Maria Linares,Puna (Villa Talavera),Nuqui,Esc. De Nuqui,51885,205,220,19,2,5,3,97,5,18,1,1,6,105,19,1,30
Potosí,Jose Maria Linares,Puna (Villa Talavera),Pacasi,Esc. Tomas Frias,51887,206,220,10,3,8,2,1,0,7,4,2,3,111,11,2,36
Potosí,Jose Maria Linares,Puna (Villa Talavera),Pacasi,Esc. Tomas Frias,51889,140,120,3,1,1,2,66,3,7,0,1,2,55,9,0,17
Potosí,Jose Maria Linares,Puna (Villa Talavera),Huaycaya,U.E. San Miguel de Huaycaya,51894,214,220,19,1,19,1,73,2,53,0,6,3,118,4,2,24
Potosí,Jose Maria Linares,Puna (Villa Talavera),Sepulturas,Esc. Sepulturas,51896,216,217,8,2,6,3,102,4,40,0,1,4,133,4,3,16
Potosí,Jose Maria Linares,Puna (Villa Talavera),Alkatuyo,U.E. Raul Perez De Alkatuyo,51899,211,220,28,2,13,3,78,4,26,0,0,3,130,6,0,16
Potosí,Jose Maria Linares,Puna (Villa Talavera),Chacabuco (Estancia Chinoli),U.E. Gerardo Maldini de Chacabuco (Estacion Chinoli),51905,219,220,14,3,5,2,127,5,11,3,1,2,130,7,4,10
Potosí,Jose Maria Linares,Puna (Villa Talavera),Capaña,U.E. Jose Maria Linares A,51907,220,220,15,2,7,0,126,5,14,1,2,3,133,8,0,14
Potosí,Jose Maria Linares,Puna (Villa Talavera),Cala Cala,U. E. Marcelino Aguirre,51910,240,220,7,3,1,3,167,0,13,2,0,11,111,7,1,25
Potosí,Jose Maria Linares,Caiza D,"Caiza ""D""",Normal Rural Caiza D,51912,214,220,43,1,5,0,80,18,17,0,3,5,81,8,5,18
Potosí,Jose Maria Linares,Caiza D,"Caiza ""D""",Normal Rural Caiza D,51913,210,220,43,2,6,2,86,9,21,0,1,1,93,3,2,6
Potosí,Jose Maria Linares,Caiza D,"Caiza ""D""",Normal Rural Caiza D,51915,210,220,44,3,7,1,80,6,24,1,2,4,120,11,4,25
Potosí,Jose Maria Linares,Caiza D,"Caiza ""D""",Normal Rural Caiza D,51917,143,153,26,2,9,0,60,4,13,1,0,5,92,7,2,12
Potosí,Jose Maria Linares,Caiza D,Cuchu Ingenio,Col. Franz Tamayo,51923,227,220,31,4,12,1,68,13,44,0,3,7,136,10,2,23
Potosí,Jose Maria Linares,Caiza D,Cuchu Ingenio,Col. Franz Tamayo,51924,218,206,37,3,18,2,68,12,40,0,0,6,119,8,2,15
Potosí,Jose Maria Linares,Caiza D,Cuchu Ingenio,Col. Franz Tamayo,51925,141,150,30,2,10,1,47,4,15,2,1,5,91,2,4,12
Potosí,Jose Maria Linares,Caiza D,La Lava,U.E. 21 de Septiembre de la Lava,51926,208,220,17,3,5,0,85,9,42,5,0,2,137,6,3,7
Potosí,Jose Maria Linares,Caiza D,Hornos,Esc. Hornos,51929,212,220,14,3,10,3,100,1,13,1,2,3,152,9,1,13
Potosí,Jose Maria Linares,Caiza D,Hornos,Esc. Hornos,51930,111,122,9,1,6,2,56,1,6,0,0,4,71,5,1,10
Potosí,Jose Maria Linares,Caiza D,Chillma,U.E. San Bartolome,51931,211,220,22,4,11,3,64,7,36,1,3,7,157,2,0,11
Potosí,Jose Maria Linares,Caiza D,Chillma,U.E. San Bartolome,51932,153,164,25,3,8,2,45,5,23,2,0,3,113,4,0,9
Potosí,Jose Maria Linares,Caiza D,Tres Cruces Garnica,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,51934,228,220,23,0,9,0,121,4,27,3,3,2,146,4,2,9
Potosí,Jose Maria Linares,Caiza D,Tres Cruces Garnica,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,51936,223,220,8,2,9,2,121,3,40,0,0,6,99,2,6,62
Potosí,Jose Maria Linares,Caiza D,Tres Cruces Garnica,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,51937,221,220,11,1,4,1,121,3,33,0,2,11,93,9,5,57
